Date,SPY,XLF,BKX
2011-06-01,101.04244995117188,9.440378189086914,48.040000915527344
2011-06-02,100.93517303466797,9.446542739868164,48.119998931884766
2011-06-03,99.93142700195312,9.384882926940918,47.689998626708984
2011-06-06,98.87407684326172,9.206062316894531,46.720001220703125
2011-06-07,98.8127212524414,9.1875638961792,46.63999938964844
2011-06-08,98.39896392822266,9.101237297058105,46.369998931884766
2011-06-09,99.14989471435547,9.206062316894531,46.91999816894531
2011-06-10,97.77067565917969,9.14439868927002,46.72999954223633
2011-06-13,97.84730529785156,9.23689079284668,47.18000030517578
2011-06-14,99.08859252929688,9.286223411560059,47.45000076293945
2011-06-15,97.32622528076172,9.082737922668457,46.68000030517578
2011-06-16,97.540771484375,9.132063865661621,46.939998626708984
2011-06-17,97.8318862915039,9.214370727539062,47.45000076293945
2011-06-20,98.33238220214844,9.208187103271484,47.220001220703125
2011-06-21,99.67994689941406,9.338140487670898,47.72999954223633
2011-06-22,99.07930755615234,9.28244400024414,47.290000915527344
2011-06-23,98.79441833496094,9.189621925354004,46.790000915527344
2011-06-24,97.6470718383789,9.13392162322998,46.31999969482422
2011-06-27,98.51720428466797,9.226751327514648,46.959999084472656
2011-06-28,99.80315399169922,9.270064353942871,47.060001373291016
2011-06-29,100.65785217285156,9.461908340454102,48.18000030517578
2011-06-30,101.62041473388672,9.499034881591797,48.31999969482422
2011-07-01,103.1219482421875,9.672306060791016,49.220001220703125
2011-07-05,103.0372543334961,9.585667610168457,48.650001525878906
2011-07-06,103.1604232788086,9.536165237426758,48.31999969482422
2011-07-07,104.23075866699219,9.690874099731445,49.119998931884766
2011-07-08,103.4915771484375,9.567107200622559,48.34000015258789
2011-07-11,101.62041473388672,9.307193756103516,46.970001220703125
2011-07-12,101.1814956665039,9.270064353942871,46.86000061035156
2011-07-13,101.52032470703125,9.276256561279297,47.0
2011-07-14,100.81958770751953,9.208187103271484,46.41999816894531
2011-07-15,101.40479278564453,9.189621925354004,46.290000915527344
2011-07-18,100.57319641113281,9.06585693359375,45.630001068115234
2011-07-19,102.20562744140625,9.177241325378418,46.25
2011-07-20,102.1440200805664,9.28244400024414,46.91999816894531
2011-07-21,103.56089782714844,9.505221366882324,48.0099983215332
2011-07-22,103.63017272949219,9.480469703674316,47.81999969482422
2011-07-25,103.05265045166016,9.412398338317871,47.56999969482422
2011-07-26,102.66764068603516,9.40002155303955,47.400001525878906
2011-07-27,100.56546783447266,9.177241325378418,46.290000915527344
2011-07-28,100.27285766601562,9.183431625366211,46.20000076293945
2011-07-29,99.58753204345703,9.158679962158203,46.0099983215332
2011-08-01,99.16405487060547,9.127735137939453,45.91999816894531
2011-08-02,96.63063049316406,8.880206108093262,44.439998626708984
2011-08-03,97.15425109863281,8.92352294921875,44.709999084472656
2011-08-04,92.60340881347656,8.471776962280273,42.34000015258789
2011-08-05,92.46478271484375,8.310880661010742,41.41999816894531
2011-08-08,86.44316864013672,7.524966239929199,36.9900016784668
2011-08-09,90.46272277832031,8.106667518615723,39.58000183105469
2011-08-10,86.46629333496094,7.543532848358154,36.33000183105469
2011-08-11,90.34722137451172,7.964337348937988,38.560001373291016
2011-08-12,90.95552825927734,7.908642292022705,37.720001220703125
2011-08-15,92.88059997558594,8.162363052368164,39.29999923706055
2011-08-16,92.08746337890625,8.00146770477295,38.45000076293945
2011-08-17,92.14907836914062,8.050970077514648,38.7400016784668
2011-08-18,88.17576599121094,7.661108016967773,36.560001373291016
2011-08-19,86.73578643798828,7.5064005851745605,35.4900016784668
2011-08-22,86.80509185791016,7.413576602935791,35.099998474121094
2011-08-23,89.66190338134766,7.654922962188721,36.5099983215332
2011-08-24,90.92473602294922,7.859134674072266,37.72999954223633
2011-08-25,89.5386734008789,7.834383964538574,37.650001525878906
2011-08-26,90.84003448486328,7.902454853057861,38.119998931884766
2011-08-29,93.450439453125,8.230436325073242,39.849998474121094
2011-08-30,93.69685363769531,8.174737930297852,39.470001220703125
2011-08-31,94.1126708984375,8.279940605163574,39.95000076293945
2011-09-01,93.12702178955078,8.094290733337402,38.7400016784668
2011-09-02,90.74762725830078,7.760124683380127,37.0
2011-09-06,90.08541870117188,7.623976707458496,36.380001068115234
2011-09-07,92.62651062011719,7.989090442657471,38.52000045776367
2011-09-08,91.66394805908203,7.8158183097839355,37.4900016784668
2011-09-09,89.261474609375,7.568286418914795,36.22999954223633
2011-09-12,89.83899688720703,7.654922962188721,36.900001525878906
2011-09-13,90.66293334960938,7.704433441162109,37.34000015258789
2011-09-14,91.91806030273438,7.797253608703613,37.97999954223633
2011-09-15,93.50433349609375,7.995282173156738,38.849998474121094
2011-09-16,94.0577392578125,8.02013111114502,38.689998626708984
2011-09-19,93.12117004394531,7.802696228027344,37.59000015258789
2011-09-20,93.0128173828125,7.777842044830322,37.459999084472656
2011-09-21,90.2728271484375,7.392680644989014,35.400001525878906
2011-09-22,87.35481262207031,7.181461811065674,34.45000076293945
2011-09-23,87.88114166259766,7.25601053237915,35.0
2011-09-26,89.97096252441406,7.579052448272705,36.849998474121094
2011-09-27,90.97718811035156,7.616326808929443,36.83000183105469
2011-09-28,89.11954498291016,7.398896217346191,35.560001373291016
